"EntityNumber","ActivityGroup","NaceVersion","NaceCode","Classification"
"2.391.741.569","003","2025","86220","MAIN"
"2.391.741.668","003","2025","82100","SECO"
"2.391.741.668","003","2025","46220","SECO"
"2.391.741.668","003","2025","81300","MAIN"
"2.391.741.668","003","2025","01309","SECO"
"2.391.741.668","003","2025","46130","SECO"
"2.391.741.668","003","2025","81100","SECO"
"2.391.741.668","003","2025","81210","MAIN"
"2.391.741.668","003","2025","81230","SECO"
"2.391.741.668","003","2025","78100","MAIN"
"2.391.741.668","003","2025","68203","SECO"
"2.391.741.668","003","2025","70200","MAIN"
"2.391.741.668","003","2025","46831","SECO"
"2.391.741.668","003","2025","4335002","SECO"
"2.391.741.767","003","2025","43990","MAIN"
"2.391.741.767","003","2025","95316","MAIN"
"2.391.741.866","003","2025","82100","MAIN"
"2.391.741.866","003","2025","49410","SECO"
"2.391.741.866","003","2025","52250","MAIN"
"2.391.741.866","003","2025","53200","SECO"
"2.391.741.866","003","2025","5320011","SECO"
"2.391.741.866","003","2025","5320001","SECO"
"2.391.741.965","003","2025","86951","MAIN"
"2.391.741.965","003","2025","85510","SECO"
"2.391.742.064","003","2025","47279","MAIN"
"2.391.742.064","003","2025","10840","MAIN"
"2.391.742.064","003","2025","4727902","MAIN"
"2.391.742.064","003","2025","68110","MAIN"
"2.391.742.064","003","2025","10890","MAIN"
"2.391.742.163","003","2025","47789","MAIN"
"2.391.742.163","003","2025","43221","SECO"
"2.391.742.163","003","2025","82990","MAIN"
"2.391.742.262","003","2025","43310","SECO"
"2.391.742.262","003","2025","4100103","MAIN"
"2.391.742.262","003","2025","4322201","SECO"
"2.391.742.262","003","2025","43910","SECO"
"2.391.742.262","003","2025","43331","SECO"
"2.391.742.262","003","2025","4335002","SECO"
"2.391.742.262","003","2025","43422","SECO"
"2.391.742.262","003","2025","43341","SECO"
"2.391.742.262","003","2025","43230","SECO"
"2.391.742.262","003","2025","43320","MAIN"
"2.391.742.262","003","2025","43410","MAIN"
"2.391.742.262","003","2025","4100101","MAIN"
"2.391.742.262","003","2025","43221","SECO"
"2.391.742.262","003","2025","4322203","SECO"
"2.391.742.262","003","2025","43211","MAIN"
"2.391.742.361","003","2025","81100","SECO"
"2.391.742.361","003","2025","74999","MAIN"
"2.391.742.361","003","2025","71209","MAIN"
"2.391.742.361","003","2025","71113","SECO"
"2.391.742.361","003","2025","7112102","SECO"
"2.391.742.361","003","2025","71112","SECO"
"2.391.742.361","003","2025","82100","SECO"
"2.391.742.559","003","2025","82990","SECO"
"2.391.742.559","003","2025","73110","SECO"
"2.391.742.559","003","2025","85599","SECO"
"2.391.742.559","003","2025","64999","MAIN"
"2.391.742.658","003","2025","47110","MAIN"
"2.391.742.757","003","2025","01430","MAIN"
"2.391.742.757","003","2025","49410","SECO"
"2.391.742.757","003","2025","0162004","MAIN"
"2.391.742.757","003","2025","2553011","MAIN"
"2.391.742.757","003","2025","47525","MAIN"
"2.391.742.757","003","2025","25520","SECO"
"2.391.742.757","003","2025","47920","MAIN"
"2.391.742.856","003","2025","86230","MAIN"
"2.391.742.955","003","2025","4727903","SECO"
"2.391.742.955","003","2025","85510","MAIN"
"2.391.742.955","003","2025","56112","SECO"
"2.391.742.955","003","2025","9623002","SECO"
"2.391.742.955","003","2025","46389","MAIN"
"2.391.742.955","003","2025","93299","MAIN"
"2.391.742.955","003","2025","56309","SECO"
"2.391.742.955","003","2025","93110","MAIN"
"2.391.742.955","003","2025","70200","MAIN"
"2.391.743.153","003","2025","82990","MAIN"
"2.391.743.153","003","2025","68310","MAIN"
"2.391.743.153","003","2025","68329","MAIN"
"2.391.743.153","003","2025","68322","MAIN"
"2.391.743.450","003","2025","47110","SECO"
"2.391.743.450","003","2025","47221","MAIN"
"2.391.743.450","003","2025","47279","SECO"
"2.391.743.450","003","2025","47222","MAIN"
"2.391.743.450","003","2025","56112","MAIN"
"2.391.743.549","003","2025","86940","MAIN"
"2.391.743.648","003","2025","7311008","MAIN"
"2.391.743.747","003","2025","47279","MAIN"
"2.391.743.747","003","2025","9622001","SECO"
"2.391.743.747","003","2025","4638907","MAIN"
"2.391.743.747","003","2025","9623002","SECO"
"2.391.743.747","003","2025","96220","SECO"
"2.391.743.846","003","2025","9622003","MAIN"
"2.391.743.945","003","2025","43320","SECO"
"2.391.743.945","003","2025","43333","SECO"
"2.391.743.945","003","2025","43341","SECO"
"2.391.743.945","003","2025","43331","MAIN"
"2.391.743.945","003","2025","43422","SECO"
"2.391.744.044","003","2025","68203","MAIN"
"2.391.744.044","003","2025","68204","MAIN"
"2.391.744.044","003","2025","82990","MAIN"
"2.391.744.044","003","2025","68201","MAIN"
"2.391.744.044","003","2025","68110","MAIN"
"2.391.744.143","003","2025","9622003","MAIN"
"2.391.744.143","003","2025","9623002","SECO"
"2.391.744.143","003","2025","47750","SECO"
"2.391.744.242","003","2025","86220","MAIN"
"2.391.744.341","003","2025","85510","MAIN"
"2.391.744.341","003","2025","82990","SECO"
"2.391.744.341","003","2025","86997","MAIN"
"2.391.744.341","003","2025","93299","SECO"
"2.391.744.341","003","2025","9623002","MAIN"
"2.391.744.341","003","2025","93199","MAIN"
"2.391.744.341","003","2025","96999","MAIN"
"2.391.744.440","003","2025","5320001","MAIN"
"2.391.744.440","003","2025","53200","MAIN"
"2.391.744.539","003","2025","90201","MAIN"
"2.391.744.638","003","2025","82990","MAIN"
"2.391.744.638","003","2025","49330","MAIN"
"2.391.744.737","003","2025","9623002","MAIN"
"2.391.744.836","003","2025","62200","SECO"
"2.391.744.836","003","2025","73110","SECO"
"2.391.744.836","003","2025","5611101","MAIN"
"2.391.744.836","003","2025","56210","SECO"
"2.391.744.836","003","2025","56112","MAIN"
"2.391.744.935","003","2025","47910","MAIN"
"2.391.745.034","003","2025","52320","MAIN"
"2.391.745.133","003","2025","9319902","MAIN"
"2.391.745.133","003","2025","85599","MAIN"
"2.391.745.133","003","2025","85510","MAIN"
"2.391.745.232","003","2025","69101","MAIN"
"2.391.745.331","003","2025","46180","MAIN"
"2.391.745.331","003","2025","4727903","SECO"
"2.391.745.331","003","2025","47221","SECO"
"2.391.745.331","003","2025","4619001","SECO"
"2.391.745.331","003","2025","1013001","SECO"
"2.391.745.331","003","2025","4721002","MAIN"
"2.391.745.331","003","2025","10130","SECO"
"2.391.745.331","003","2025","4727902","SECO"
"2.391.745.331","003","2025","47260","SECO"
"2.391.745.331","003","2025","47252","MAIN"
"2.391.745.331","003","2025","49410","SECO"
"2.391.745.331","003","2025","47750","SECO"
"2.391.745.331","003","2025","1085001","SECO"
"2.391.745.331","003","2025","82990","SECO"
"2.391.745.331","003","2025","46190","SECO"
"2.391.745.331","003","2025","47210","MAIN"
"2.391.745.331","003","2025","1013003","SECO"
"2.391.745.331","003","2025","1013002","SECO"
"2.391.745.331","003","2025","47110","SECO"
"2.391.745.331","003","2025","46389","SECO"
"2.391.745.331","003","2025","47271","SECO"
"2.391.745.430","003","2025","68203","MAIN"
"2.391.745.628","003","2025","43222","SECO"
"2.391.745.628","003","2025","46190","MAIN"
"2.391.745.628","003","2025","74999","SECO"
"2.391.745.628","003","2025","82100","SECO"
"2.391.745.727","003","2025","82990","MAIN"
"2.391.745.727","003","2025","70200","MAIN"
"2.391.745.727","003","2025","7020001","MAIN"
"2.391.745.727","003","2025","7020002","MAIN"
"2.391.745.826","003","2025","69103","MAIN"
"2.391.745.925","003","2025","77221","MAIN"
"2.391.745.925","003","2025","77110","MAIN"
"2.391.745.925","003","2025","77229","MAIN"
"2.391.745.925","003","2025","77393","MAIN"
"2.391.746.123","003","2025","86951","MAIN"
"2.391.746.321","003","2025","58190","SECO"
"2.391.746.321","003","2025","68110","SECO"
"2.391.746.321","003","2025","68201","SECO"
"2.391.746.321","003","2025","4781101","SECO"
"2.391.746.321","003","2025","74120","MAIN"
"2.391.746.321","003","2025","9699401","SECO"
"2.391.746.321","003","2025","4100106","MAIN"
"2.391.746.321","003","2025","74140","MAIN"
"2.391.746.321","003","2025","47811","SECO"
"2.391.746.321","003","2025","68203","SECO"
"2.391.746.321","003","2025","4618001","SECO"
"2.391.746.321","003","2025","96993","SECO"
"2.391.746.321","003","2025","96994","SECO"
"2.391.746.321","003","2025","4618011","SECO"
"2.391.746.321","003","2025","74999","MAIN"
"2.391.746.321","003","2025","85599","SECO"
"2.391.746.321","003","2025","1813005","SECO"
"2.391.746.420","003","2025","47811","MAIN"
"2.391.746.420","003","2025","95314","MAIN"
"2.391.746.420","003","2025","95313","MAIN"
"2.391.746.420","003","2025","9531101","MAIN"
"2.391.746.519","003","2025","96220","SECO"
"2.391.746.519","003","2025","9623002","SECO"
"2.391.746.519","003","2025","9622002","SECO"
"2.391.746.519","003","2025","9622003","MAIN"
"2.391.746.519","003","2025","47750","SECO"
"2.391.746.519","003","2025","9622001","SECO"
"2.391.746.618","003","2025","35400","MAIN"
"2.391.746.618","003","2025","61200","MAIN"
"2.391.746.717","003","2025","85592","SECO"
"2.391.746.717","003","2025","74120","MAIN"
"2.391.746.717","003","2025","62100","MAIN"
"2.391.746.717","003","2025","70200","MAIN"
"2.391.746.717","003","2025","73300","MAIN"
"2.391.746.717","003","2025","82400","SECO"
"2.391.746.717","003","2025","73110","MAIN"
"2.391.746.816","003","2025","4341002","MAIN"
"2.391.746.816","003","2025","43230","MAIN"
"2.391.746.816","003","2025","43910","MAIN"
"2.391.746.816","003","2025","43429","MAIN"
"2.391.746.816","003","2025","4341011","MAIN"
"2.391.746.915","003","2025","90201","MAIN"
"2.391.747.014","003","2025","62200","MAIN"
"2.391.747.014","003","2025","62900","MAIN"
"2.391.747.014","003","2025","63100","MAIN"
"2.391.747.014","003","2025","63910","MAIN"
"2.391.747.014","003","2025","62100","MAIN"
"2.391.747.113","003","2025","85510","SECO"
"2.391.747.113","003","2025","82990","SECO"
"2.391.747.113","003","2025","86999","SECO"
"2.391.747.113","003","2025","86951","MAIN"
"2.391.747.113","003","2025","85599","SECO"
"2.391.747.212","003","2025","7311001","SECO"
"2.391.747.212","003","2025","90391","MAIN"
"2.391.747.212","003","2025","47690","SECO"
"2.391.747.212","003","2025","82990","SECO"
"2.391.747.212","003","2025","4779101","SECO"
"2.391.747.212","003","2025","7311003","MAIN"
"2.391.747.212","003","2025","90399","MAIN"
"2.391.747.212","003","2025","4769022","SECO"
"2.391.747.212","003","2025","73110","MAIN"
"2.391.747.212","003","2025","47120","SECO"
"2.391.747.212","003","2025","82100","SECO"
"2.391.747.212","003","2025","4769021","MAIN"
"2.391.747.311","003","2025","73300","SECO"
"2.391.747.311","003","2025","59113","SECO"
"2.391.747.311","003","2025","74209","SECO"
"2.391.747.311","003","2025","90399","SECO"
"2.391.747.311","003","2025","47610","SECO"
"2.391.747.311","003","2025","90201","MAIN"
"2.391.747.311","003","2025","90391","SECO"
"2.391.747.311","003","2025","58110","MAIN"
"2.391.747.311","003","2025","90393","SECO"
"2.391.747.311","003","2025","74201","SECO"
"2.391.747.311","003","2025","59203","SECO"
"2.391.747.509","003","2025","74201","MAIN"
"2.391.747.905","003","2025","86931","MAIN"
"2.391.748.004","003","2025","74140","SECO"
"2.391.748.004","003","2025","4324004","SECO"
"2.391.748.004","003","2025","77399","SECO"
"2.391.748.004","003","2025","22260","SECO"
"2.391.748.004","003","2025","4324003","SECO"
"2.391.748.004","003","2025","90393","SECO"
"2.391.748.004","003","2025","2553011","SECO"
"2.391.748.004","003","2025","25110","MAIN"
"2.391.748.004","003","2025","81230","SECO"
"2.391.748.301","003","2025","58290","SECO"
"2.391.748.301","003","2025","47400","SECO"
"2.391.748.301","003","2025","47742","MAIN"
"2.391.748.301","003","2025","82990","MAIN"
"2.391.748.301","003","2025","86993","MAIN"
"2.391.748.794","003","2025","85510","MAIN"
"2.391.748.893","003","2025","47716","MAIN"
"2.391.748.992","003","2025","96210","MAIN"
"2.391.749.190","003","2025","68110","SECO"
"2.391.749.190","003","2025","68201","MAIN"
"2.391.749.190","003","2025","68203","SECO"
"2.391.749.289","003","2025","88911","MAIN"
"2.391.749.388","003","2025","85510","MAIN"
"2.391.749.487","003","2025","85510","MAIN"
"2.391.749.784","003","2025","85599","SECO"
"2.391.749.784","003","2025","86939","MAIN"
"2.391.749.784","003","2025","90111","SECO"
"2.391.749.784","003","2025","58190","SECO"
"2.391.749.784","003","2025","70200","SECO"
"2.391.749.883","003","2025","5813001","MAIN"
"2.391.749.883","003","2025","49410","SECO"
"2.391.749.883","003","2025","53200","SECO"
"2.391.749.883","003","2025","58120","MAIN"
"2.391.750.081","003","2025","47639","MAIN"
"2.391.750.081","003","2025","4725201","SECO"
"2.391.750.081","003","2025","77110","SECO"
"2.391.750.081","003","2025","47260","SECO"
"2.391.750.081","003","2025","4763901","MAIN"
"2.391.750.279","003","2025","81220","MAIN"
"2.391.750.279","003","2025","4335001","MAIN"
"2.391.750.279","003","2025","81230","MAIN"
"2.391.750.279","003","2025","81210","MAIN"
